,Date,Price
1069,2001-04-12,5.32
1070,2001-04-16,5.48
1071,2001-04-17,5.36
1072,2001-04-18,5.15
1073,2001-04-19,5.06
1074,2001-04-20,5.0
1075,2001-04-23,5.09
1076,2001-04-24,5.13
1077,2001-04-25,4.98
1078,2001-04-26,4.92
1079,2001-04-27,4.83
1080,2001-04-30,4.73
1081,2001-05-01,4.55
1082,2001-05-02,4.54
1083,2001-05-03,4.46
1084,2001-05-04,4.5
1085,2001-05-07,4.33
1086,2001-05-08,4.22
1087,2001-05-09,4.15
1088,2001-05-10,4.17
1089,2001-05-11,4.25
1090,2001-05-14,4.28
1091,2001-05-15,4.46
1092,2001-05-16,4.46
1093,2001-05-17,4.2
1094,2001-05-18,4.15
1095,2001-05-21,4.14
1096,2001-05-22,4.04
1097,2001-05-23,4.11
1098,2001-05-24,4.12
1099,2001-05-25,3.83
1100,2001-05-29,3.86
1101,2001-05-30,3.66
1102,2001-05-31,3.73
1103,2001-06-01,3.7
1104,2001-06-04,3.98
1105,2001-06-05,3.93
1106,2001-06-06,3.76
1107,2001-06-07,3.68
1108,2001-06-08,3.62
1109,2001-06-11,3.91
1110,2001-06-12,4.05
1111,2001-06-13,4.13
1112,2001-06-14,3.92
1113,2001-06-15,3.86
1114,2001-06-18,3.91
1115,2001-06-19,3.96
1116,2001-06-20,3.83
1117,2001-06-21,3.69
1118,2001-06-22,3.68
1119,2001-06-25,3.56
1120,2001-06-26,3.46
1121,2001-06-27,3.39
1122,2001-06-28,3.2
1123,2001-06-29,2.91
1124,2001-07-02,2.92
1125,2001-07-03,3.0
1126,2001-07-05,3.09
1127,2001-07-06,2.99
1128,2001-07-09,3.1
1129,2001-07-10,3.2
1130,2001-07-11,3.21
1131,2001-07-12,3.29
1132,2001-07-13,3.15
1133,2001-07-16,3.08
1134,2001-07-17,3.14
1135,2001-07-18,3.15
1136,2001-07-19,3.01
1137,2001-07-20,2.97
1138,2001-07-23,3.02
1139,2001-07-24,3.0
1140,2001-07-25,3.06
1141,2001-07-26,3.26
1142,2001-07-27,3.06
1143,2001-07-30,3.28
1144,2001-07-31,3.31
1145,2001-08-01,3.27
1146,2001-08-02,3.15
1147,2001-08-03,3.06
1148,2001-08-06,3.07
1149,2001-08-07,3.16
1150,2001-08-08,3.11
1151,2001-08-09,3.1
1152,2001-08-10,2.99
1153,2001-08-13,3.0
1154,2001-08-14,3.05
1155,2001-08-15,3.15
1156,2001-08-16,3.46
1157,2001-08-17,3.24
1158,2001-08-20,3.17
1159,2001-08-21,3.18
1160,2001-08-22,3.2
1161,2001-08-23,2.87
1162,2001-08-24,2.77
1163,2001-08-27,2.61
1164,2001-08-28,2.57
1165,2001-08-29,2.46
1166,2001-08-30,2.47
1167,2001-08-31,2.15
1168,2001-09-04,2.23
1169,2001-09-05,2.34
1170,2001-09-06,2.43
1171,2001-09-07,2.36
1172,2001-09-10,2.38
1173,2001-09-11,2.38
1174,2001-09-12,2.44
1175,2001-09-13,2.39
1176,2001-09-14,2.41
1177,2001-09-17,2.36
1178,2001-09-18,2.18
1179,2001-09-19,2.13
1180,2001-09-20,2.06
1181,2001-09-21,2.04
1182,2001-09-24,1.99
1183,2001-09-25,1.94
1184,2001-09-26,1.88
1185,2001-09-27,1.9
1186,2001-09-28,1.8
1187,2001-10-01,1.74
1188,2001-10-02,1.83
1189,2001-10-03,1.97
1190,2001-10-04,2.13
1191,2001-10-05,2.11
1192,2001-10-08,2.02
1193,2001-10-09,2.11
1194,2001-10-10,2.22
1195,2001-10-11,2.41
1196,2001-10-12,2.28
1197,2001-10-15,2.26
1198,2001-10-16,2.51
1199,2001-10-17,2.61
1200,2001-10-18,2.39
1201,2001-10-19,2.31
1202,2001-10-22,2.61
1203,2001-10-23,2.82
1204,2001-10-24,2.67
1205,2001-10-25,3.15
1206,2001-10-26,3.06
1207,2001-10-29,3.21
1208,2001-10-30,3.11
1209,2001-10-31,3.07
1210,2001-11-01,2.99
1211,2001-11-02,2.93
1212,2001-11-05,2.87
1213,2001-11-06,2.72
1214,2001-11-07,2.73
1215,2001-11-08,2.68
1216,2001-11-09,2.61
1217,2001-11-12,2.45
1218,2001-11-13,2.38
1219,2001-11-14,2.29
1220,2001-11-15,1.99
1221,2001-11-16,1.69
1222,2001-11-19,2.08
1223,2001-11-20,2.55
1224,2001-11-21,1.91
1225,2001-11-26,1.79
1226,2001-11-27,1.87
1227,2001-11-28,2.3
1228,2001-11-29,2.19
1229,2001-11-30,1.83
1230,2001-12-03,2.1
1231,2001-12-04,2.0
1232,2001-12-05,1.89
1233,2001-12-06,1.81
1234,2001-12-07,2.11
1235,2001-12-10,2.28
1236,2001-12-11,2.58
1237,2001-12-12,2.57
1238,2001-12-13,2.4
1239,2001-12-14,2.4
1240,2001-12-17,2.4
1241,2001-12-18,2.4
1242,2001-12-19,2.4
1243,2001-12-20,2.4
1244,2001-12-21,2.4
1245,2001-12-26,2.4
1246,2001-12-27,2.4
1247,2001-12-28,2.4
1248,2001-12-31,2.4
1249,2002-01-02,2.55
1250,2002-01-03,2.58
1251,2002-01-04,2.58
1252,2002-01-07,2.58
1253,2002-01-08,2.39
1254,2002-01-09,2.31
1255,2002-01-10,2.32
1256,2002-01-11,2.32
1257,2002-01-14,2.32
1258,2002-01-15,2.32
1259,2002-01-16,2.38
1260,2002-01-17,2.4
1261,2002-01-18,2.28
1262,2002-01-22,2.28
1263,2002-01-23,2.28
1264,2002-01-24,2.13
1265,2002-01-25,2.03
1266,2002-01-28,2.03
1267,2002-01-29,2.03
1268,2002-01-30,2.28
1269,2002-01-31,2.28
1270,2002-02-01,2.28
1271,2002-02-04,2.28
1272,2002-02-05,2.28
1273,2002-02-06,2.14
1274,2002-02-07,2.17
1275,2002-02-08,2.21
1276,2002-02-11,2.22
1277,2002-02-12,2.39
1278,2002-02-13,2.37
1279,2002-02-14,2.26
1280,2002-02-15,2.18
1281,2002-02-19,2.32
1282,2002-02-20,2.41
1283,2002-02-21,2.4
1284,2002-02-22,2.4
1285,2002-02-25,2.4
1286,2002-02-26,2.46
1287,2002-02-27,2.49
1288,2002-02-28,2.49
1289,2002-03-01,2.51
1290,2002-03-04,2.66
1291,2002-03-05,2.63
1292,2002-03-06,2.52
1293,2002-03-07,2.73
1294,2002-03-08,2.82
1295,2002-03-11,2.9
1296,2002-03-12,2.94
1297,2002-03-13,2.97
1298,2002-03-14,2.78
1299,2002-03-15,2.99
1300,2002-03-18,3.15
1301,2002-03-19,3.33
1302,2002-03-20,3.29
1303,2002-03-21,3.2
1304,2002-03-22,3.57
1305,2002-03-25,3.46
1306,2002-03-26,3.59
1307,2002-03-27,3.35
1308,2002-03-28,3.18
1309,2002-04-01,3.43
1310,2002-04-02,3.72
1311,2002-04-03,3.68
1312,2002-04-04,3.56
1313,2002-04-05,3.31
1314,2002-04-08,3.36
1315,2002-04-09,3.25
1316,2002-04-10,3.25
1317,2002-04-11,3.14
1318,2002-04-12,3.07
1319,2002-04-15,3.27
1320,2002-04-16,3.44
1321,2002-04-17,3.4
1322,2002-04-18,3.5
1323,2002-04-19,3.4
1324,2002-04-22,3.58
1325,2002-04-23,3.63
1326,2002-04-24,3.53
1327,2002-04-25,3.46
1328,2002-04-26,3.32
1329,2002-04-29,3.44
1330,2002-04-30,3.65
1331,2002-05-01,3.79
1332,2002-05-02,3.65
1333,2002-05-03,3.71
1334,2002-05-06,3.61
1335,2002-05-07,3.5
1336,2002-05-08,3.74
1337,2002-05-09,3.72
1338,2002-05-10,3.7
1339,2002-05-13,3.62
1340,2002-05-14,3.75
1341,2002-05-15,3.6
1342,2002-05-16,3.45
1343,2002-05-17,3.41
1344,2002-05-20,3.44
1345,2002-05-21,3.33
1346,2002-05-22,3.39
1347,2002-05-23,3.38
1348,2002-05-24,3.21
1349,2002-05-28,3.18
1350,2002-05-29,3.3
1351,2002-05-30,3.33
1352,2002-05-31,3.15
1353,2002-06-03,3.18
1354,2002-06-04,3.31
1355,2002-06-05,3.29
1356,2002-06-06,3.29
1357,2002-06-07,3.11
1358,2002-06-10,3.14
1359,2002-06-11,3.11
1360,2002-06-12,3.15
1361,2002-06-13,3.04
1362,2002-06-14,3.13
1363,2002-06-17,3.34
1364,2002-06-18,3.23
1365,2002-06-19,3.24
1366,2002-06-20,3.33
1367,2002-06-21,3.18
1368,2002-06-24,3.33
1369,2002-06-25,3.49
1370,2002-06-26,3.92
1371,2002-06-27,3.22
1372,2002-06-28,3.2
1373,2002-07-01,3.28
1374,2002-07-02,3.17
1375,2002-07-03,3.08
1376,2002-07-08,3.06
1377,2002-07-09,2.97
1378,2002-07-10,3.04
1379,2002-07-11,2.85
1380,2002-07-12,2.87
1381,2002-07-15,2.83
1382,2002-07-16,2.89
1383,2002-07-17,2.97
1384,2002-07-18,2.85
1385,2002-07-19,2.95
1386,2002-07-22,3.01
1387,2002-07-23,2.95
1388,2002-07-24,2.91
1389,2002-07-25,3.05
1390,2002-07-26,2.94
1391,2002-07-29,3.07
1392,2002-07-30,2.97
1393,2002-07-31,3.02
1394,2002-08-01,3.07
1395,2002-08-02,2.9
1396,2002-08-05,2.81
1397,2002-08-06,2.8
1398,2002-08-07,2.73
1399,2002-08-08,2.75
1400,2002-08-09,2.83
1401,2002-08-12,2.91
1402,2002-08-13,3.01
1403,2002-08-14,3.03
1404,2002-08-15,2.92
1405,2002-08-16,3.1
1406,2002-08-19,3.1
1407,2002-08-20,3.25
1408,2002-08-21,3.22
1409,2002-08-22,3.36
1410,2002-08-23,3.48
1411,2002-08-26,3.51
1412,2002-08-27,3.47
1413,2002-08-28,3.31
1414,2002-08-29,3.25
1415,2002-08-30,3.12
1416,2002-09-03,3.1
1417,2002-09-04,3.13
1418,2002-09-05,3.2
1419,2002-09-06,3.39
1420,2002-09-09,3.24
1421,2002-09-10,3.35
1422,2002-09-11,3.33
1423,2002-09-12,3.22
1424,2002-09-13,3.37
1425,2002-09-16,3.45
1426,2002-09-17,3.46
1427,2002-09-18,3.8
1428,2002-09-19,3.9
1429,2002-09-20,3.95
1430,2002-09-23,3.87
1431,2002-09-24,4.0
1432,2002-09-25,3.76
1433,2002-09-26,3.61
1434,2002-09-27,3.76
1435,2002-09-30,4.09
1436,2002-10-01,4.41
1437,2002-10-02,4.27
1438,2002-10-03,4.23
1439,2002-10-04,3.86
1440,2002-10-07,3.77
1441,2002-10-08,3.86
1442,2002-10-09,3.91
1443,2002-10-10,3.93
1444,2002-10-11,3.8
1445,2002-10-14,4.19
1446,2002-10-15,4.19
1447,2002-10-16,4.1
1448,2002-10-17,4.1
1449,2002-10-18,4.11
1450,2002-10-21,4.23
1451,2002-10-22,4.2
1452,2002-10-23,4.24
1453,2002-10-24,4.3
1454,2002-10-25,4.12
1455,2002-10-28,4.16
1456,2002-10-29,4.2
1457,2002-10-30,4.34
1458,2002-10-31,4.39
1459,2002-11-01,4.07
1460,2002-11-04,3.94
1461,2002-11-05,3.9
1462,2002-11-06,3.92
1463,2002-11-07,3.9
1464,2002-11-08,3.76
1465,2002-11-11,3.83
1466,2002-11-12,3.83
1467,2002-11-13,3.83
1468,2002-11-14,3.9
1469,2002-11-15,3.92
1470,2002-11-18,4.18
1471,2002-11-19,4.25
1472,2002-11-20,4.27
1473,2002-11-21,4.24
1474,2002-11-22,4.32
1475,2002-11-25,4.34
1476,2002-11-26,4.23
1477,2002-11-27,4.19
1478,2002-12-02,4.23
1479,2002-12-03,4.35
1480,2002-12-04,4.24
1481,2002-12-05,4.35
1482,2002-12-06,4.39
1483,2002-12-09,4.32
1484,2002-12-10,4.4
1485,2002-12-11,4.63
1486,2002-12-12,4.81
1487,2002-12-13,5.05
1488,2002-12-16,5.31
1489,2002-12-17,5.13
1490,2002-12-18,4.98
1491,2002-12-19,5.14
1492,2002-12-20,5.05
1493,2002-12-23,5.03
1494,2002-12-24,5.03
1495,2002-12-26,4.98
1496,2002-12-27,4.81
1497,2002-12-30,4.74
1498,2002-12-31,4.59
1499,2003-01-02,4.93
1500,2003-01-03,5.13
1501,2003-01-06,4.94
1502,2003-01-07,4.89
1503,2003-01-08,5.07
1504,2003-01-09,5.05
1505,2003-01-10,5.19
1506,2003-01-13,5.23
1507,2003-01-14,5.25
1508,2003-01-15,5.21
1509,2003-01-16,5.5
1510,2003-01-17,5.66
1511,2003-01-21,5.47
1512,2003-01-22,5.72
1513,2003-01-23,6.55
1514,2003-01-24,5.91
1515,2003-01-27,5.91
1516,2003-01-28,5.52
1517,2003-01-29,5.61
1518,2003-01-30,5.76
1519,2003-01-31,5.58
1520,2003-02-03,5.71
1521,2003-02-04,6.26
1522,2003-02-05,6.22
1523,2003-02-06,6.08
1524,2003-02-07,6.3
1525,2003-02-10,6.35
1526,2003-02-11,6.19
1527,2003-02-12,6.19
1528,2003-02-13,5.81
1529,2003-02-14,5.88
1530,2003-02-18,6.09
1531,2003-02-19,6.1
1532,2003-02-20,6.38
1533,2003-02-21,6.73
1534,2003-02-24,11.98
1535,2003-02-25,18.48
1536,2003-02-26,10.47
1537,2003-02-27,8.42
1538,2003-02-28,10.81
1539,2003-03-03,8.509999999999998
1540,2003-03-04,7.71
1541,2003-03-05,7.8
1542,2003-03-06,7.57
1543,2003-03-07,7.42
1544,2003-03-10,6.78
1545,2003-03-11,6.25
1546,2003-03-12,5.8
1547,2003-03-13,5.71
1548,2003-03-14,5.17
1549,2003-03-17,5.32
1550,2003-03-18,5.13
1551,2003-03-19,5.2
1552,2003-03-20,5.2
1553,2003-03-21,5.05
1554,2003-03-24,5.07
1555,2003-03-25,5.07
1556,2003-03-26,4.9
1557,2003-03-27,4.87
1558,2003-03-28,5.06
1559,2003-03-31,5.01
1560,2003-04-01,4.9
1561,2003-04-02,4.89
1562,2003-04-03,4.91
1563,2003-04-04,4.86
1564,2003-04-07,4.98
1565,2003-04-08,5.21
1566,2003-04-09,5.11
1567,2003-04-10,5.18
1568,2003-04-11,5.28
1569,2003-04-14,5.29
1570,2003-04-15,5.53
1571,2003-04-16,5.62
1572,2003-04-17,5.54
1573,2003-04-21,5.55
1574,2003-04-22,5.58
1575,2003-04-23,5.58
1576,2003-04-24,5.46
1577,2003-04-25,5.39
1578,2003-04-28,5.3
1579,2003-04-29,5.12
1580,2003-04-30,5.25
1581,2003-05-01,5.32
1582,2003-05-02,5.24
1583,2003-05-05,5.36
1584,2003-05-06,5.64
1585,2003-05-07,5.49
1586,2003-05-08,5.65
1587,2003-05-09,5.73
1588,2003-05-12,5.91
1589,2003-05-13,5.98
1590,2003-05-14,6.17
1591,2003-05-15,6.24
1592,2003-05-16,5.96
1593,2003-05-19,6.08
1594,2003-05-20,5.93
1595,2003-05-21,6.08
1596,2003-05-22,6.09
1597,2003-05-23,5.92
1598,2003-05-27,5.84
1599,2003-05-28,5.71
1600,2003-05-29,5.76
1601,2003-05-30,5.99
1602,2003-06-02,6.22
1603,2003-06-03,6.25
1604,2003-06-04,6.4
1605,2003-06-05,6.17
1606,2003-06-06,6.25
1607,2003-06-09,6.25
1608,2003-06-10,6.08
1609,2003-06-11,6.06
1610,2003-06-12,5.86
1611,2003-06-13,5.44
1612,2003-06-16,5.45
1613,2003-06-17,5.66
1614,2003-06-18,5.53
1615,2003-06-19,5.53
1616,2003-06-20,5.68
1617,2003-06-23,5.89
1618,2003-06-24,5.84
1619,2003-06-25,5.64
1620,2003-06-26,5.49
1621,2003-06-27,5.19
1622,2003-06-30,5.31
1623,2003-07-01,5.22
1624,2003-07-02,5.05
1625,2003-07-03,4.96
1626,2003-07-07,5.2
1627,2003-07-08,5.4
1628,2003-07-09,5.56
1629,2003-07-10,5.4
1630,2003-07-11,5.22
1631,2003-07-14,5.15
1632,2003-07-15,5.17
1633,2003-07-16,5.0
1634,2003-07-17,4.96
1635,2003-07-18,5.01
1636,2003-07-21,5.11
1637,2003-07-22,5.04
1638,2003-07-23,4.88
1639,2003-07-24,4.86
1640,2003-07-25,4.68
1641,2003-07-28,4.68
1642,2003-07-29,4.72
1643,2003-07-30,4.68
1644,2003-07-31,4.63
1645,2003-08-01,4.71
1646,2003-08-04,4.81
1647,2003-08-05,4.71
1648,2003-08-06,4.74
1649,2003-08-07,4.85
1650,2003-08-08,5.02
1651,2003-08-11,5.08
1652,2003-08-12,5.06
1653,2003-08-13,5.17
1654,2003-08-14,5.1
1655,2003-08-15,4.83
1656,2003-08-18,4.94
1657,2003-08-19,4.99
1658,2003-08-20,5.03
1659,2003-08-21,5.14
1660,2003-08-22,5.24
1661,2003-08-25,5.26
1662,2003-08-26,5.09
1663,2003-08-27,5.11
1664,2003-08-28,4.94
1665,2003-08-29,4.86
1666,2003-09-02,4.62
1667,2003-09-03,4.68
1668,2003-09-04,4.7
1669,2003-09-05,4.76
1670,2003-09-08,4.82
1671,2003-09-09,4.7
1672,2003-09-10,4.78
1673,2003-09-11,4.85
1674,2003-09-12,4.66
1675,2003-09-15,4.66
1676,2003-09-16,4.67
1677,2003-09-17,4.61
1678,2003-09-18,4.52
1679,2003-09-19,4.33
1680,2003-09-22,4.38
1681,2003-09-23,4.51
1682,2003-09-24,4.58
1683,2003-09-25,4.55
1684,2003-09-26,4.42
1685,2003-09-29,4.57
1686,2003-09-30,4.66
1687,2003-10-01,4.47
1688,2003-10-02,4.42
1689,2003-10-03,4.34
1690,2003-10-06,4.4
1691,2003-10-07,4.66
1692,2003-10-08,4.84
1693,2003-10-09,4.78
1694,2003-10-10,4.92
1695,2003-10-13,4.96
1696,2003-10-14,4.84
1697,2003-10-15,4.93
1698,2003-10-16,4.92
1699,2003-10-17,4.53
1700,2003-10-20,4.3
1701,2003-10-21,4.64
1702,2003-10-22,4.89
1703,2003-10-23,4.9
1704,2003-10-24,4.78
1705,2003-10-27,4.56
1706,2003-10-28,4.45
1707,2003-10-29,4.51
1708,2003-10-30,4.4
1709,2003-10-31,3.98
1710,2003-11-03,4.12
1711,2003-11-04,4.01
1712,2003-11-05,4.46
1713,2003-11-06,4.74
1714,2003-11-07,4.48
1715,2003-11-10,4.42
1716,2003-11-11,4.52
1717,2003-11-12,4.77
1718,2003-11-13,4.6
1719,2003-11-14,4.62
1720,2003-11-17,4.49
1721,2003-11-18,4.35
1722,2003-11-19,4.46
1723,2003-11-20,4.35
1724,2003-11-21,4.15
1725,2003-11-24,4.57
1726,2003-11-25,4.49
1727,2003-11-26,4.86
1728,2003-12-01,5.02
1729,2003-12-02,5.45
1730,2003-12-03,5.45
1731,2003-12-04,5.7
1732,2003-12-05,6.27
1733,2003-12-08,6.06
1734,2003-12-09,6.52
1735,2003-12-10,6.67
1736,2003-12-11,6.56
1737,2003-12-12,6.73
1738,2003-12-15,6.63
1739,2003-12-16,6.58
1740,2003-12-17,6.56
1741,2003-12-18,6.98
1742,2003-12-19,6.92
1743,2003-12-22,6.32
1744,2003-12-23,5.58
1745,2003-12-24,5.5
1746,2003-12-29,5.46
1747,2003-12-30,5.96
1748,2003-12-31,5.76
1749,2004-01-05,6.28
1750,2004-01-06,7.04
1751,2004-01-07,6.61
1752,2004-01-08,6.41
1753,2004-01-09,6.91
1754,2004-01-12,6.29
1755,2004-01-13,6.26
1756,2004-01-14,5.73
1757,2004-01-15,6.02
1758,2004-01-16,5.43
1759,2004-01-20,6.15
1760,2004-01-21,6.26
1761,2004-01-22,6.03
1762,2004-01-23,5.82
1763,2004-01-26,5.7
1764,2004-01-27,5.87
1765,2004-01-28,6.04
1766,2004-01-29,5.99
1767,2004-01-30,5.8
1768,2004-02-02,5.51
1769,2004-02-03,5.69
1770,2004-02-04,5.74
1771,2004-02-05,5.54
1772,2004-02-06,5.38
1773,2004-02-09,5.44
1774,2004-02-10,5.49
1775,2004-02-11,5.34
1776,2004-02-12,5.35
1777,2004-02-13,5.62
1778,2004-02-17,5.43
1779,2004-02-18,5.33
1780,2004-02-19,5.28
1781,2004-02-20,5.19
1782,2004-02-23,5.1
1783,2004-02-24,5.08
1784,2004-02-25,5.1
1785,2004-02-26,5.13
1786,2004-02-27,5.27
1787,2004-03-01,5.17
1788,2004-03-02,5.37
1789,2004-03-03,5.34
1790,2004-03-04,5.17
1791,2004-03-05,5.32
1792,2004-03-08,5.42
1793,2004-03-09,5.34
1794,2004-03-10,5.33
1795,2004-03-11,5.33
1796,2004-03-12,5.52
1797,2004-03-15,5.59
1798,2004-03-16,5.6
1799,2004-03-17,5.61
1800,2004-03-18,5.63
1801,2004-03-19,5.49
1802,2004-03-22,5.46
1803,2004-03-23,5.36
1804,2004-03-24,5.35
1805,2004-03-25,5.22
1806,2004-03-26,5.16
1807,2004-03-29,5.25
1808,2004-03-30,5.4
1809,2004-03-31,5.63
1810,2004-04-01,5.82
1811,2004-04-02,5.69
1812,2004-04-05,5.81
1813,2004-04-06,5.7
1814,2004-04-07,5.76
1815,2004-04-08,5.84
1816,2004-04-12,5.85
1817,2004-04-13,5.92
1818,2004-04-14,5.73
1819,2004-04-15,5.68
1820,2004-04-16,5.62
1821,2004-04-19,5.57
1822,2004-04-20,5.46
1823,2004-04-21,5.52
1824,2004-04-22,5.59
1825,2004-04-23,5.53
1826,2004-04-26,5.6
1827,2004-04-27,5.81
1828,2004-04-28,5.8
1829,2004-04-29,5.78
1830,2004-04-30,5.81
1831,2004-05-03,5.8
1832,2004-05-04,6.21
1833,2004-05-05,6.09
1834,2004-05-06,6.22
1835,2004-05-07,6.18
1836,2004-05-10,6.14
1837,2004-05-11,6.24
1838,2004-05-12,6.41
1839,2004-05-13,6.42
1840,2004-05-14,6.43
1841,2004-05-17,6.41
1842,2004-05-18,6.28
1843,2004-05-19,6.18
1844,2004-05-20,6.44
1845,2004-05-21,6.35
1846,2004-05-24,6.48
1847,2004-05-25,6.73
1848,2004-05-26,6.7
1849,2004-05-27,6.51
1850,2004-05-28,6.45
1851,2004-06-01,6.45
1852,2004-06-02,6.51
1853,2004-06-03,6.44
1854,2004-06-04,6.15
1855,2004-06-07,6.09
1856,2004-06-08,6.19
1857,2004-06-09,6.04
1858,2004-06-10,6.0
1859,2004-06-14,6.15
1860,2004-06-15,6.35
1861,2004-06-16,6.38
1862,2004-06-17,6.57
1863,2004-06-18,6.48
1864,2004-06-21,6.42
1865,2004-06-22,6.29
1866,2004-06-23,6.3
1867,2004-06-24,6.41
1868,2004-06-25,6.28
1869,2004-06-28,6.13
1870,2004-06-29,6.02
1871,2004-06-30,6.03
1872,2004-07-01,5.95
1873,2004-07-02,5.88
1874,2004-07-06,6.16
1875,2004-07-07,6.27
1876,2004-07-08,6.19
1877,2004-07-09,5.89
1878,2004-07-12,5.95
1879,2004-07-13,5.85
1880,2004-07-14,5.91
1881,2004-07-15,5.92
1882,2004-07-16,5.77
1883,2004-07-19,5.75
1884,2004-07-20,5.8
1885,2004-07-21,5.9
1886,2004-07-22,5.85
1887,2004-07-23,5.98
1888,2004-07-26,5.94
1889,2004-07-27,5.87
1890,2004-07-28,5.77
1891,2004-07-29,5.93
1892,2004-07-30,6.03
1893,2004-08-02,5.86
1894,2004-08-03,5.77
1895,2004-08-04,5.7
1896,2004-08-05,5.54
1897,2004-08-06,5.42
1898,2004-08-09,5.58
1899,2004-08-10,5.78
1900,2004-08-11,5.64
1901,2004-08-12,5.46
1902,2004-08-13,5.27
1903,2004-08-16,5.34
1904,2004-08-17,5.27
1905,2004-08-18,5.36
1906,2004-08-19,5.34
1907,2004-08-20,5.39
1908,2004-08-23,5.34
1909,2004-08-24,5.23
1910,2004-08-25,5.32
1911,2004-08-26,5.19
1912,2004-08-27,5.05
1913,2004-08-30,5.05
1914,2004-08-31,5.04
1915,2004-09-01,5.02
1916,2004-09-02,4.75
1917,2004-09-03,4.32
1918,2004-09-07,4.41
1919,2004-09-08,4.69
1920,2004-09-09,4.57
1921,2004-09-10,4.57
1922,2004-09-13,5.12
1923,2004-09-14,5.15
1924,2004-09-15,5.17
1925,2004-09-16,4.82
1926,2004-09-17,4.95
1927,2004-09-20,5.22
1928,2004-09-21,5.43
1929,2004-09-22,5.58
1930,2004-09-23,5.58
1931,2004-09-24,5.41
1932,2004-09-27,5.22
1933,2004-09-28,5.45
1934,2004-09-29,6.26
1935,2004-09-30,6.36
1936,2004-10-01,5.38
1937,2004-10-04,5.72
1938,2004-10-05,6.07
1939,2004-10-06,6.0
1940,2004-10-07,6.24
1941,2004-10-08,5.59
1942,2004-10-11,5.63
1943,2004-10-12,5.63
1944,2004-10-13,5.38
1945,2004-10-14,5.76
1946,2004-10-15,5.64
1947,2004-10-18,5.64
1948,2004-10-19,6.13
1949,2004-10-20,7.269999999999999
1950,2004-10-21,7.349999999999999
1951,2004-10-22,7.11
1952,2004-10-25,7.75
1953,2004-10-26,7.78
1954,2004-10-27,8.12
1955,2004-10-28,6.8
1956,2004-10-29,6.43
1957,2004-11-01,6.98
1958,2004-11-02,6.88
1959,2004-11-03,7.25
1960,2004-11-04,7.4
1961,2004-11-05,6.08
1962,2004-11-08,6.62
1963,2004-11-09,5.79
1964,2004-11-10,6.12
1965,2004-11-11,6.19
1966,2004-11-12,5.9
1967,2004-11-15,6.02
1968,2004-11-16,6.57
1969,2004-11-17,6.06
1970,2004-11-18,5.59
1971,2004-11-19,4.81
1972,2004-11-22,5.24
1973,2004-11-23,5.24
1974,2004-11-24,5.01
1975,2004-11-29,6.76
1976,2004-11-30,6.79
1977,2004-12-01,6.78
1978,2004-12-02,6.69
1979,2004-12-03,6.04
1980,2004-12-06,6.05
1981,2004-12-07,6.03
1982,2004-12-08,5.98
1983,2004-12-09,6.04
1984,2004-12-10,6.29
1985,2004-12-13,6.89
1986,2004-12-14,7.1
1987,2004-12-15,7.04
1988,2004-12-16,6.88
1989,2004-12-17,7.259999999999998
1990,2004-12-20,7.14
1991,2004-12-21,6.83
1992,2004-12-22,7.05
1993,2004-12-23,6.98
1994,2004-12-27,6.57
1995,2004-12-28,6.27
1996,2004-12-29,6.18
1997,2004-12-30,6.02
1998,2005-01-03,5.53
1999,2005-01-04,5.71
2000,2005-01-05,5.84
2001,2005-01-06,5.79
2002,2005-01-07,5.82
2003,2005-01-10,6.21
2004,2005-01-11,5.96
2005,2005-01-12,5.89
2006,2005-01-13,6.06
2007,2005-01-14,6.45
2008,2005-01-18,6.69
2009,2005-01-19,6.19
2010,2005-01-20,6.27
2011,2005-01-21,6.43
2012,2005-01-24,6.41
2013,2005-01-25,6.44
2014,2005-01-26,6.44
2015,2005-01-27,6.5
2016,2005-01-28,6.23
2017,2005-01-31,6.14
2018,2005-02-01,6.28
2019,2005-02-02,6.38
2020,2005-02-03,6.32
2021,2005-02-04,6.12
2022,2005-02-07,6.02
2023,2005-02-08,5.95
2024,2005-02-09,6.2
2025,2005-02-10,6.21
2026,2005-02-11,6.02
2027,2005-02-14,5.95
2028,2005-02-15,6.01
2029,2005-02-16,6.1
2030,2005-02-17,6.05
2031,2005-02-18,5.88
2032,2005-02-22,5.92
2033,2005-02-23,6.02
2034,2005-02-24,6.33
2035,2005-02-25,6.24
2036,2005-02-28,6.62
2037,2005-03-01,6.63
2038,2005-03-02,6.61
2039,2005-03-03,6.71
2040,2005-03-04,6.51
2041,2005-03-07,6.66
2042,2005-03-08,6.81
2043,2005-03-09,6.99
2044,2005-03-10,6.91
2045,2005-03-11,6.73
2046,2005-03-14,6.86
2047,2005-03-15,7.16
2048,2005-03-16,7.08
2049,2005-03-17,7.25
2050,2005-03-18,7.12
2051,2005-03-21,7.16
2052,2005-03-22,7.24
2053,2005-03-23,7.11
2054,2005-03-24,7.07
2055,2005-03-28,6.94
2056,2005-03-29,6.93
2057,2005-03-30,7.18
2058,2005-03-31,7.46
2059,2005-04-01,7.57
2060,2005-04-04,7.8
2061,2005-04-05,7.44
2062,2005-04-06,7.46
2063,2005-04-07,7.5
2064,2005-04-08,7.259999999999998
2065,2005-04-11,7.17
2066,2005-04-12,7.34
